loan_id,account_id,loan_date,amount,duration,payments,status,account_id,district_id,frequency,dt,disp_id,type,client_id,gender,birth_date,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,account_id,sum_of_credits_before_loan,sum_of_withdrawals_before_loan,MIN_balance_before_loan,MAX_balance_before_loan,num_times_balance_below_100,avg_balance_30days_before_loan,avg_amount_before_loan
6887,9263,1997-05-08,39576,12,3298.00,A,9263,68,POPLATEK MESICNE,1996-06-04,11097,OWNER,11405,Female,1964-07-29,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.20,9893,4.09,4.72,96,5623,5887,9263,241885,241885,700,64870,0,22292.8750,6148.4000
6888,9265,1994-07-11,39576,12,3298.00,A,9265,1,POPLATEK MESICNE,1993-02-04,11101,OWNER,11409,Female,1980-05-02,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,9265,487780,487780,300,103467,0,32870.7143,8275.3304
6895,9307,1994-09-19,41904,12,3492.00,A,9307,68,POPLATEK MESICNE,1993-01-24,11153,OWNER,11461,Male,1974-07-08,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.20,9893,4.09,4.72,96,5623,5887,9307,500149,500149,900,129123,0,48469.5714,6720.9580
6903,9337,1994-06-04,52128,24,2172.00,A,9337,30,POPLATEK MESICNE,1993-09-13,11189,OWNER,11497,Female,1959-07-17,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.80,9650,3.38,3.67,100,2985,2804,9337,243550,243550,144,59944,0,52225.3333,6031.7746
6908,9353,1997-06-08,188616,24,7859.00,C,9353,59,POPLATEK MESICNE,1995-11-03,11208,OWNER,11516,Male,1938-11-09,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.10,8444,3.24,3.47,106,2595,2305,9353,274297,274297,900,125455,0,67591.3333,7799.7302
6913,9377,1997-04-29,99936,24,4164.00,C,9377,1,POPLATEK MESICNE,1995-09-17,11237,OWNER,11545,Female,1966-01-22,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,9377,623478,623478,400,111407,0,87578.9000,7603.8355
6919,9403,1994-08-05,120888,36,3358.00,A,9403,1,POPLATEK TYDNE,1993-03-27,11266,OWNER,11574,Female,1944-04-20,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,9403,472460,472460,600,116468,0,35575.4286,9301.0938
6921,9422,1996-10-29,86184,12,7182.00,A,9422,70,POPLATEK MESICNE,1996-03-06,11288,OWNER,11596,Female,1940-12-04,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,9422,368575,368575,300,128146,0,48693.0000,16523.6429
6922,9424,1997-08-26,83628,36,2323.00,C,9424,54,POPLATEK MESICNE,1996-12-30,11290,OWNER,11598,Female,1977-09-23,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,9424,125723,125723,500,53379,0,24499.5000,6477.0294
6923,9433,1998-10-05,44640,24,1860.00,C,9433,59,POPLATEK MESICNE,1997-08-14,11301,OWNER,11609,Male,1957-02-11,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.10,8444,3.24,3.47,106,2595,2305,9433,245815,245815,600,65444,0,44118.6000,6770.0000
6926,9455,1998-02-07,374760,60,6246.00,C,9455,73,POPLATEK MESICNE,1996-11-03,11329,OWNER,11637,Male,1951-06-12,73,Opava,north Moravia,182027,17,49,12,2,7,56.40,8746,3.33,3.74,90,4355,4433,9455,624951,624951,1000,102667,0,48930.0909,10749.8304
6929,9472,1995-05-08,36396,12,3033.00,A,9472,1,POPLATEK TYDNE,1993-07-06,11354,OWNER,11662,Male,1972-04-03,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,9472,949478,949478,800,125888,0,48351.3333,11730.8481
6932,9491,1998-06-25,225504,48,4698.00,C,9491,7,POPLATEK TYDNE,1996-08-08,11375,OWNER,11683,Male,1980-01-28,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.40,9920,2.26,2.87,130,4289,4846,9491,1102251,1102251,800,127324,0,65164.2500,11636.8177
6933,9493,1995-09-09,188688,48,3931.00,C,9493,64,POPLATEK MESICNE,1995-04-02,11377,OWNER,11685,Female,1965-07-23,64,Zlin,south Moravia,197099,29,41,10,2,10,74.70,9624,1.60,2.31,145,4484,4265,9493,131402,131402,400,71256,0,37722.6250,10873.8182
6934,9494,1997-02-09,116832,12,9736.00,A,9494,21,POPLATEK MESICNE,1996-05-10,11378,OWNER,11686,Female,1948-10-18,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.00,9104,1.51,2.07,123,2299,2354,9494,132622,132622,400,40761,0,14469.1429,5315.3696
6938,9504,1997-03-10,341280,60,5688.00,C,9504,9,POPLATEK MESICNE,1996-01-29,11393,OWNER,11701,Male,1949-04-14,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.30,8899,3.39,3.97,149,2987,2487,9504,559399,559399,700,110021,0,43036.8000,13642.0000
6940,9510,1996-11-22,228276,36,6341.00,C,9510,1,POPLATEK MESICNE,1996-06-09,11401,OWNER,11709,Male,1961-08-03,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,9510,98724,98724,500,60237,0,49163.8000,7186.9500
6942,9513,1997-07-16,18324,12,1527.00,A,9513,59,POPLATEK MESICNE,1996-05-12,11405,OWNER,11713,Female,1951-04-11,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.10,8444,3.24,3.47,106,2595,2305,9513,338113,338113,700,54764,0,31587.8333,7499.9070
6944,9548,1996-11-15,46176,48,962.00,C,9548,62,POPLATEK MESICNE,1996-06-07,11446,OWNER,11754,Male,1966-11-03,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.70,8544,1.29,1.86,109,2719,2906,9548,92239,92239,1000,54705,0,39929.2000,8573.6471
6948,9560,1998-03-15,157068,36,4363.00,C,9560,1,POPLATEK MESICNE,1997-07-13,11460,OWNER,11768,Female,1971-09-12,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,9560,127634,127634,400,88838,0,50794.6667,10315.9048
6949,9583,1995-12-12,104712,24,4363.00,A,9583,31,POPLATEK TYDNE,1994-05-22,11486,OWNER,11794,Female,1970-10-07,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.20,8930,3.52,4.20,108,1328,1452,9583,664117,664117,300,119752,0,46922.1667,12019.6389
6950,9591,1995-04-11,104712,24,4363.00,A,9591,74,POPLATEK MESICNE,1993-05-20,11496,OWNER,11804,Male,1944-12-12,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.00,10673,4.75,5.44,100,18782,18347,9591,1155023,1155023,400,147603,0,24983.8000,11980.3717
6955,9627,1995-11-22,244368,48,5091.00,C,9627,65,POPLATEK PO OBRATU,1994-07-22,11543,OWNER,11851,Male,1970-04-02,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.70,8403,5.74,5.72,105,2157,2718,9627,1328954,1328954,200,143453,0,75239.9000,17859.1250
6956,9631,1997-11-09,59448,24,2477.00,C,9631,11,POPLATEK MESICNE,1996-06-25,11547,OWNER,11855,Male,1957-12-01,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.50,9622,0.45,0.59,154,3475,3529,9631,290340,290340,200,67122,0,21514.8333,5879.7419
6959,9633,1997-06-30,59448,24,2477.00,D,9633,70,POPLATEK MESICNE,1996-01-08,11549,OWNER,11857,Male,1952-08-26,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,9633,665196,665196,-5525,119012,7,52516.5000,10629.0667
6960,9640,1995-01-11,76416,24,3184.00,A,9640,1,POPLATEK MESICNE,1993-03-13,11558,OWNER,11866,Male,1937-09-02,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,9640,505475,505475,8686,64494,0,26342.0000,6527.3987
6961,9645,1996-06-06,176148,36,4893.00,C,9645,38,POPLATEK MESICNE,1996-01-23,11565,OWNER,11873,Female,1963-11-20,38,Louny,north Bohemia,85852,41,23,4,2,4,59.80,8965,7.08,8.23,104,2653,2822,9645,141193,141193,1100,83783,0,63586.3333,17599.4615
6962,9646,1998-04-02,279072,48,5814.00,C,9646,1,POPLATEK TYDNE,1996-07-30,11566,OWNER,11874,Male,1969-01-19,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,9646,540707,540707,300,111246,0,40819.7143,12324.5698
6965,9656,1995-06-13,139536,24,5814.00,A,9656,61,POPLATEK MESICNE,1993-11-14,11578,OWNER,11886,Female,1941-09-13,61,Trebic,south Moravia,117897,139,28,5,1,6,53.80,8814,4.76,5.74,107,2112,2059,9656,1210718,1210718,800,151547,0,50441.5000,14454.3576
6969,9673,1998-09-12,88200,36,2450.00,C,9673,76,POPLATEK MESICNE,1997-06-07,11598,OWNER,11906,Male,1944-12-03,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.20,8369,4.73,5.88,107,3736,2807,9673,272829,272829,1100,60162,0,50980.1667,5375.6374
6970,9677,1997-06-17,31620,60,527.00,C,9677,8,POPLATEK MESICNE,1996-10-13,11603,OWNER,11911,Male,1939-10-24,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.40,11277,1.25,1.44,127,5179,4987,9677,128201,128201,500,45836,0,28724.8333,6230.3243
6984,9730,1997-08-15,116040,60,1934.00,C,9730,54,POPLATEK MESICNE,1997-01-01,11668,OWNER,11976,Female,1939-10-27,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,9730,95276,95276,900,42495,0,32746.7500,4051.0000
6985,9731,1995-11-22,113796,36,3161.00,A,9731,54,POPLATEK PO OBRATU,1994-12-01,11670,OWNER,11978,Male,1971-10-09,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,9731,249345,249345,500,58022,0,33237.5714,6453.2639
6986,9750,1995-02-11,151728,48,3161.00,D,9750,74,POPLATEK MESICNE,1994-05-16,11695,OWNER,12003,Male,1976-06-23,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.00,10673,4.75,5.44,100,18782,18347,9750,249501,249501,-670,82785,7,21857.5000,8289.7193
6992,9790,1996-07-27,133968,48,2791.00,C,9790,52,POPLATEK MESICNE,1995-11-09,11742,OWNER,12050,Male,1943-05-30,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.90,8363,2.52,3.49,108,2564,2799,9790,409991,409991,200,117459,0,38779.1250,9939.9241
6995,9814,1996-09-26,96168,12,8014.00,A,9814,64,POPLATEK TYDNE,1995-01-19,11771,OWNER,12079,Female,1972-08-12,64,Zlin,south Moravia,197099,29,41,10,2,10,74.70,9624,1.60,2.31,145,4484,4265,9814,615730,615730,600,138010,0,20301.8571,8240.5839
6996,9828,1995-04-13,126600,24,5275.00,A,9828,11,POPLATEK MESICNE,1993-05-20,11787,OWNER,12095,Male,1939-02-27,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.50,9622,0.45,0.59,154,3475,3529,9828,795504,795504,400,94043,0,46501.4000,11684.0455
6998,9833,1994-05-21,97632,12,8136.00,A,9833,20,POPLATEK MESICNE,1993-07-24,11794,OWNER,12102,Female,1968-09-07,20,Strakonice,south Bohemia,70646,94,14,3,1,4,58.40,8547,2.65,3.64,120,1563,1542,9833,515265,515265,1100,119900,0,54249.4286,15218.4769
7001,9859,1997-08-10,300600,60,5010.00,C,9859,27,POPLATEK MESICNE,1996-07-08,11825,OWNER,12133,Female,1964-06-26,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.80,8561,0.65,1.29,110,1029,1127,9859,437578,437578,400,104170,0,59018.1250,8434.0421
7004,9869,1995-03-15,331560,60,5526.00,C,9869,12,POPLATEK MESICNE,1993-08-21,11836,OWNER,12144,Male,1980-11-23,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.00,8754,3.83,4.31,137,3804,3868,9869,459626,459626,900,71925,0,49725.5556,7321.5630
7008,9897,1995-09-22,36168,12,3014.00,A,9897,1,POPLATEK MESICNE,1995-03-04,11873,OWNER,12181,Male,1961-08-19,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,9897,139339,139339,300,63738,0,31580.5000,6931.6667
7013,9928,1996-08-02,89340,60,1489.00,C,9928,60,POPLATEK MESICNE,1995-11-09,11912,OWNER,12220,Female,1971-11-12,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.90,8441,3.45,4.48,115,1879,2252,9928,123342,123342,500,54628,0,45410.0000,4646.7500
7034,10001,1996-07-11,19044,36,529.00,C,10001,24,POPLATEK MESICNE,1995-05-28,11995,OWNER,12303,Female,1974-04-05,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.00,8991,1.39,2.01,128,5198,5273,10001,252799,252799,600,64981,0,38696.0000,6600.4928
7035,10005,1998-07-29,210744,36,5854.00,C,10005,64,POPLATEK MESICNE,1997-11-29,12000,OWNER,12308,Male,1978-11-29,64,Zlin,south Moravia,197099,29,41,10,2,10,74.70,9624,1.60,2.31,145,4484,4265,10005,317653,317653,200,87393,0,39391.6667,15475.2051
7036,10019,1996-09-25,194940,36,5415.00,C,10019,8,POPLATEK MESICNE,1995-06-15,12017,OWNER,12325,Male,1964-10-30,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.40,11277,1.25,1.44,127,5179,4987,10019,593514,593514,600,138173,0,32242.6000,12668.3626
7037,10022,1998-01-03,218064,48,4543.00,C,10022,1,POPLATEK MESICNE,1997-05-07,12020,OWNER,12328,Female,1944-04-08,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,10022,220030,220030,400,81063,0,57282.7778,10188.8718
7046,10049,1997-03-28,91632,12,7636.00,A,10049,17,POPLATEK MESICNE,1996-03-28,12050,OWNER,12358,Male,1943-07-05,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.40,8114,2.38,2.62,119,1003,1181,10049,114065,114065,300,29168,0,13023.1429,3045.7286
7049,10063,1997-06-24,233424,36,6484.00,C,10063,4,POPLATEK TYDNE,1996-10-13,12068,OWNER,12376,Male,1959-02-17,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.40,9753,4.64,5.05,109,5244,5892,10063,355890,355890,200,105025,0,65708.2222,13561.8776
7050,10065,1997-09-23,311232,48,6484.00,C,10065,76,POPLATEK MESICNE,1996-03-30,12070,OWNER,12378,Female,1946-08-27,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.20,8369,4.73,5.88,107,3736,2807,10065,1154372,1154372,1100,144269,0,82359.7692,16591.6324
7051,10068,1997-07-28,77808,12,6484.00,A,10068,1,POPLATEK MESICNE,1997-04-02,12074,OWNER,12382,Male,1955-11-29,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,10068,168443,168443,1000,101117,0,70757.0000,12138.6087
7055,10079,1994-04-06,167100,60,2785.00,C,10079,62,POPLATEK MESICNE,1993-05-06,12088,OWNER,12396,Female,1970-01-17,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.70,8544,1.29,1.86,109,2719,2906,10079,585785,585785,1100,143606,0,41063.0000,14332.4557
7057,10093,1995-10-20,231696,36,6436.00,A,10093,1,POPLATEK TYDNE,1994-07-01,12108,OWNER,12416,Male,1973-05-30,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,10093,692989,692989,800,108575,0,40515.8182,10683.3651
7061,10105,1994-08-27,121896,24,5079.00,A,10105,55,POPLATEK MESICNE,1993-04-28,12124,OWNER,12432,Male,1965-03-07,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.90,8743,1.88,2.43,111,3659,3894,10105,636171,636171,600,133455,0,35600.4000,13230.3978
7066,10131,1994-05-02,215388,36,5983.00,B,10131,1,POPLATEK MESICNE,1993-11-27,12156,OWNER,12464,Male,1959-12-17,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,10131,61162,61162,1000,50757,0,30593.5000,6110.8000
7067,10134,1998-01-11,136368,24,5682.00,C,10134,22,POPLATEK MESICNE,1997-04-26,12160,OWNER,12468,Male,1969-07-04,22,Domazlice,west Bohemia,58400,65,16,4,1,6,52.40,8620,1.10,1.25,100,1089,1117,10134,470432,470432,600,119446,0,58825.2000,15067.2373
7072,10148,1998-01-27,22104,12,1842.00,C,10148,34,POPLATEK MESICNE,1997-01-13,12177,OWNER,12485,Female,1965-04-10,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.70,9675,6.43,7.68,100,5323,5190,10148,185284,185284,700,61159,0,43235.1250,4537.7671
7085,10202,1997-06-19,305424,48,6363.00,C,10202,70,POPLATEK MESICNE,1996-07-08,12239,OWNER,12547,Female,1963-10-13,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,10202,419424,419424,300,120228,0,13493.0000,9990.0120
7087,10215,1997-02-20,44304,24,1846.00,C,10215,38,POPLATEK MESICNE,1996-04-12,12253,OWNER,12561,Male,1966-06-20,38,Louny,north Bohemia,85852,41,23,4,2,4,59.80,8965,7.08,8.23,104,2653,2822,10215,166764,166764,300,58281,0,43937.8889,4556.8730
7088,10233,1997-05-03,239160,60,3986.00,C,10233,27,POPLATEK MESICNE,1996-02-21,12278,OWNER,12586,Male,1947-01-30,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.80,8561,0.65,1.29,110,1029,1127,10233,361341,361341,500,77715,0,34069.1111,6547.8491
7091,10243,1998-09-22,113436,36,3151.00,C,10243,44,POPLATEK MESICNE,1997-09-03,12291,OWNER,12599,Male,1956-01-01,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.00,8254,2.79,3.76,97,2166,2325,10243,981106,981106,200,131410,0,79732.2500,17805.1154
7096,10257,1998-09-02,37812,12,3151.00,C,10257,27,POPLATEK MESICNE,1997-05-01,12308,OWNER,12616,Female,1965-01-26,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.80,8561,0.65,1.29,110,1029,1127,10257,969767,969767,900,126763,0,53678.7143,14401.0154
7097,10266,1993-12-23,75624,24,3151.00,B,10266,54,POPLATEK MESICNE,1993-06-10,12317,OWNER,12625,Male,1958-12-07,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,10266,175156,175156,400,89755,0,57562.2000,13406.7826
7100,10280,1997-12-31,348120,60,5802.00,C,10280,69,POPLATEK MESICNE,1996-12-01,12335,OWNER,12643,Female,1962-07-20,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.40,8173,0.00,7.01,124,0,1358,10280,508231,508231,600,111160,0,63855.6000,14812.9692
7101,10297,1996-11-18,421008,48,8771.00,C,10297,14,POPLATEK MESICNE,1996-01-19,12354,OWNER,12662,Male,1953-06-01,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.80,10045,1.42,1.71,135,6604,6295,10297,228633,228633,600,72330,0,37341.4286,8522.0000
7104,10320,1993-12-13,259740,60,4329.00,A,10320,68,POPLATEK MESICNE,1993-07-11,12387,OWNER,12695,Male,1979-03-16,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.20,9893,4.09,4.72,96,5623,5887,10320,144433,144433,800,79634,0,61235.2000,13038.0588
7110,10345,1998-01-21,31260,12,2605.00,C,10345,36,POPLATEK MESICNE,1996-04-07,12421,OWNER,12729,Male,1968-03-21,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.20,9198,3.33,4.28,131,5796,6132,10345,261216,261216,1000,46699,0,16621.4444,3881.7176
7115,10351,1997-03-04,88704,48,1848.00,C,10351,23,POPLATEK MESICNE,1995-05-04,12430,OWNER,12738,Female,1960-10-29,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.50,8624,1.79,2.66,102,2879,3198,10351,186934,186934,800,32019,0,14161.1667,2751.4809
7119,10361,1997-06-02,86880,12,7240.00,A,10361,21,POPLATEK MESICNE,1996-06-21,12442,OWNER,12750,Female,1940-05-25,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.00,9104,1.51,2.07,123,2299,2354,10361,502311,502311,500,106369,0,55836.3333,16724.9828
7121,10364,1993-11-10,21924,36,609.00,A,10364,55,POPLATEK MESICNE,1993-01-17,12446,OWNER,12754,Male,1960-08-20,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.90,8743,1.88,2.43,111,3659,3894,10364,158587,158587,1100,60432,0,38755.1667,5957.6000
7122,10365,1997-01-04,260640,36,7240.00,D,10365,22,POPLATEK MESICNE,1995-09-02,12448,OWNER,12756,Female,1949-01-21,22,Domazlice,west Bohemia,58400,65,16,4,1,6,52.40,8620,1.10,1.25,100,1089,1117,10365,276279,276279,-719,88732,4,4342.3750,6935.8077
7129,10404,1998-03-01,194280,60,3238.00,C,10404,1,POPLATEK MESICNE,1996-12-30,12494,OWNER,12802,Male,1969-08-12,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,10404,372115,372115,300,77920,0,40650.0000,6315.0000
7130,10411,1996-12-11,123408,24,5142.00,A,10411,39,POPLATEK PO OBRATU,1995-11-23,12502,OWNER,12810,Male,1964-10-14,39,Most,north Bohemia,119895,17,4,3,2,4,89.90,10446,7.34,9.40,90,4947,4743,10411,192349,192349,700,85627,0,18168.2857,5789.8615
7136,10436,1996-09-28,54396,36,1511.00,C,10436,60,POPLATEK MESICNE,1996-03-21,12532,OWNER,12840,Male,1939-07-27,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.90,8441,3.45,4.48,115,1879,2252,10436,62423,62423,800,42309,0,36941.2857,3853.8261
7137,10439,1994-06-03,151560,24,6315.00,A,10439,66,POPLATEK MESICNE,1993-11-21,12535,OWNER,12843,Male,1953-05-05,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.30,8512,3.51,4.12,102,2247,2103,10439,247759,247759,300,97913,0,40866.6667,16935.5714
7138,10440,1995-07-03,60000,60,1000.00,C,10440,72,POPLATEK MESICNE,1993-09-13,12536,OWNER,12844,Male,1946-10-15,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.60,8994,3.80,4.79,110,9672,9208,10440,184339,184339,400,39394,0,22814.0000,2567.9124
7139,10445,1998-01-22,23412,12,1951.00,C,10445,72,POPLATEK MESICNE,1996-05-29,12542,OWNER,12850,Male,1955-08-26,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.60,8994,3.80,4.79,110,9672,9208,10445,530830,530830,800,88158,0,62399.5833,7822.4729
7142,10451,1994-12-19,482940,60,8049.00,D,10451,1,POPLATEK MESICNE,1993-08-29,12551,OWNER,12859,Female,1976-05-21,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,10451,273168,273168,900,57707,0,12348.4545,4060.7462
7147,10478,1998-01-02,267600,48,5575.00,C,10478,70,POPLATEK TYDNE,1996-02-24,12582,OWNER,12890,Female,1958-01-20,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,10478,736203,736203,200,137674,0,25763.0000,13043.2232
7151,10493,1998-02-18,133800,24,5575.00,C,10493,12,POPLATEK MESICNE,1997-01-09,12600,OWNER,12908,Male,1941-03-12,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.00,8754,3.83,4.31,137,3804,3868,10493,461097,461097,300,83556,0,57224.0000,9527.6344
7154,10520,1996-12-05,417600,60,6960.00,C,10520,55,POPLATEK PO OBRATU,1995-10-24,12635,OWNER,12943,Male,1970-10-12,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.90,8743,1.88,2.43,111,3659,3894,10520,168041,168041,200,87052,0,55858.8000,8160.0294
7164,10613,1998-08-15,249792,48,5204.00,C,10613,55,POPLATEK MESICNE,1997-11-04,12743,OWNER,13051,Male,1965-01-13,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.90,8743,1.88,2.43,111,3659,3894,10613,359541,359541,700,94979,0,53121.8000,14423.2222
7166,10630,1995-06-24,198240,24,8260.00,A,10630,41,POPLATEK MESICNE,1995-01-15,12763,OWNER,13071,Male,1956-02-18,41,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.60,9832,3.32,4.48,114,6445,5471,10630,78048,78048,300,51947,0,41106.7500,7546.9375
7167,10644,1998-06-18,269964,36,7499.00,C,10644,16,POPLATEK MESICNE,1997-07-12,12781,OWNER,13089,Female,1979-02-14,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.90,8427,1.12,1.54,107,1874,1913,10644,588206,588206,400,120647,0,80011.2500,14799.3333
7168,10645,1998-07-05,208332,36,5787.00,C,10645,2,POPLATEK MESICNE,1996-12-21,12782,OWNER,13090,Female,1980-04-18,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.70,8507,1.67,1.85,132,2159,2674,10645,965295,965295,500,134634,0,64616.7500,15349.2984
7171,10650,1998-02-24,196224,48,4088.00,C,10650,76,POPLATEK MESICNE,1997-09-09,12787,OWNER,13095,Male,1950-03-16,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.20,8369,4.73,5.88,107,3736,2807,10650,306751,306751,300,135473,0,63676.3333,23166.1739
7172,10652,1998-05-07,45720,12,3810.00,C,10652,1,POPLATEK MESICNE,1997-03-18,12790,OWNER,13098,Female,1978-12-15,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,10652,424728,424728,700,87186,0,32444.8571,9538.9419
7176,10663,1995-10-28,260028,36,7223.00,A,10663,11,POPLATEK MESICNE,1993-12-08,12805,OWNER,13113,Male,1976-11-25,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.50,9622,0.45,0.59,154,3475,3529,10663,1042331,1042331,200,124901,0,57216.5714,12514.3975
7181,10679,1997-10-02,197808,24,8242.00,C,10679,1,POPLATEK MESICNE,1997-05-30,12826,OWNER,13134,Female,1962-11-03,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,10679,224283,224283,900,111797,0,64424.2500,26978.8667
7187,10711,1997-12-24,24180,60,403.00,C,10711,36,POPLATEK MESICNE,1996-07-08,12864,OWNER,13172,Male,1938-10-19,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.20,9198,3.33,4.28,131,5796,6132,10711,416754,416754,1100,97337,0,85188.2727,5555.1418
7189,10728,1996-03-21,154656,48,3222.00,C,10728,71,POPLATEK MESICNE,1994-12-23,12882,OWNER,13190,Male,1956-11-28,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.70,8678,5.93,5.57,102,4980,4595,10728,314688,314688,1000,61782,0,31047.5000,6653.9326
7192,10738,1994-12-21,115992,36,3222.00,A,10738,45,POPLATEK TYDNE,1993-04-17,12893,OWNER,13201,Male,1937-05-17,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.50,8390,2.28,2.89,132,2080,2122,10738,399449,399449,200,107692,0,43774.2727,6214.3858
